Name	Length	EffectiveLength	TPMKO	NumReadKO	TPMCtrl	NumReadsCtrl	Diff
ENSMUST00000050328.15	3647	3446.61	35.4349	1	0	0	1.0
ENSMUST00000151129.8	611	410.611	297.436	1	0	0	1.0
ENSMUST00000191006.2	342	148.386	823.061	1	0	0	1.0
ENSMUST00000106459.8	2444	2243.61	54.4347	1	0	0	1.0
ENSMUST00000166737.2	4301	4100.61	29.7835	1	0	0	1.0
ENSMUST00000040430.8	2766	2565.61	47.6028	1	0	0	1.0
ENSMUST00000054197.7	6394	6193.61	19.7188	1	0	0	1.0
ENSMUST00000107989.7	1677	1476.61	165.42	2	136.678	1	1.0
ENSMUST00000221250.2	1436	1235.61	98.8421	1	0	0	1.0
ENSMUST00000221279.2	879	678.611	179.971	1	0	0	1.0
ENSMUST00000082203.7	993	792.611	154.086	1	0	0	1.0
ENSMUST00000201047.4	3279	3078.61	39.6706	1	0	0	1.0
ENSMUST00000191174.2	2173	1972.61	61.913	1	0	0	1.0
ENSMUST00000218001.2	772	571.611	213.66	1	0	0	1.0
ENSMUST00000022322.17	3390	3189.61	76.5801	2	63.274	1	1.0
ENSMUST00000035027.13	4365	4164.61	29.3258	1	0	0	1.0
ENSMUST00000212584.2	616	415.611	293.857	1	0	0	1.0
ENSMUST00000026120.8	3344	3143.61	38.8503	1	0	0	1.0
ENSMUST00000229822.2	2048	1847.61	66.1018	1	0	0	1.0
ENSMUST00000176227.2	650	449.611	271.636	1	0	0	1.0
ENSMUST00000187905.7	611	410.611	297.436	1	0	0	1.0
ENSMUST00000171929.8	11120	10919.6	11.1845	1	0	0	1.0
ENSMUST00000151425.2	654	453.611	269.24	1	0	0	1.0
ENSMUST00000111620.10	1910	1709.61	71.4375	1	0	0	1.0
ENSMUST00000130350.2	3798	3597.61	33.9476	1	0	0	1.0
ENSMUST00000067081.10	2595	2394.61	51.0022	1	0	0	1.0
ENSMUST00000181987.8	6222	6021.61	20.282	1	0	0	1.0
ENSMUST00000214672.2	2955	2754.61	44.3367	1	0	0	1.0
ENSMUST00000198072.2	2018	1817.61	67.1928	1	0	0	1.0
ENSMUST00000165430.8	1978	1777.61	68.7048	1	0	0	1.0
ENSMUST00000095245.2	942	741.611	164.682	1	0	0	1.0
ENSMUST00000099265.3	2140	1939.61	62.9664	1	0	0	1.0
ENSMUST00000132325.10	4264	4063.61	30.0546	1	0	0	1.0
ENSMUST00000172557.2	700	499.611	244.451	1	0	0	1.0
ENSMUST00000066774.6	1374	1173.61	104.064	1	0	0	1.0
ENSMUST00000205244.3	607	406.611	300.362	1	0	0	1.0
ENSMUST00000112102.2	1101	900.611	135.608	1	0	0	1.0
ENSMUST00000136669.2	1514	1313.61	92.973	1	0	0	1.0
ENSMUST00000098312.4	4598	4397.61	27.772	1	0	0	1.0
ENSMUST00000034469.7	3594	3393.61	35.9883	1	0	0	1.0
ENSMUST00000074370.10	3777	3576.61	34.1469	1	0	0	1.0
ENSMUST00000185430.2	5884	5683.61	42.9763	2	35.509	1	1.0
ENSMUST00000195957.5	1633	1432.61	85.2502	1	0	0	1.0
ENSMUST00000198113.2	4083	3882.61	31.4557	1	0	0	1.0
ENSMUST00000218316.2	5713	5512.61	22.1547	1	0	0	1.0
ENSMUST00000154256.3	3152	2951.61	41.3775	1	0	0	1.0
ENSMUST00000045747.5	4194	3993.61	30.5814	1	0	0	1.0
ENSMUST00000032879.15	9456	9255.61	13.1953	1	0	0	1.0
ENSMUST00000053078.5	3542	3341.61	36.5483	1	0	0	1.0
ENSMUST00000049339.7	2095	1894.61	64.462	1	0	0	1.0
ENSMUST00000131168.8	736	535.611	228.021	1	0	0	1.0
ENSMUST00000204620.3	4179	3978.61	30.6967	1	0	0	1.0
ENSMUST00000216551.2	1772	1571.61	77.7103	1	0	0	1.0
ENSMUST00000198846.2	1885	1684.61	72.4977	1	0	0	1.0
ENSMUST00000030306.14	5517	5316.61	22.9715	1	0	0	1.0
ENSMUST00000215198.2	3923	3722.61	32.8077	1	0	0	1.0
ENSMUST00000129276.8	3311	3110.61	78.525	2	64.881	1	1.0
ENSMUST00000097913.9	1568	1367.61	89.302	1	0	0	1.0
ENSMUST00000116514.4	2739	2538.61	48.1091	1	0	0	1.0
ENSMUST00000163640.2	744	543.611	224.665	1	0	0	1.0
ENSMUST00000225738.2	1049	848.611	143.918	1	0	0	1.0
ENSMUST00000132094.8	4121	3920.61	31.1508	1	0	0	1.0
ENSMUST00000190751.2	921	720.611	169.482	1	0	0	1.0
ENSMUST00000044138.8	2206	2005.61	60.8943	1	0	0	1.0
ENSMUST00000052185.5	3184	2983.61	40.9337	1	0	0	1.0
ENSMUST00000189498.2	421	221.304	551.867	1	0	0	1.0
ENSMUST00000117438.8	3251	3050.61	40.0347	1	0	0	1.0
ENSMUST00000132269.2	881	680.611	179.442	1	0	0	1.0
ENSMUST00000147252.2	1709	1508.61	80.9555	1	0	0	1.0
ENSMUST00000154444.9	554	353.613	345.379	1	0	0	1.0
ENSMUST00000063747.12	5440	5239.61	23.309	1	0	0	1.0
ENSMUST00000107383.8	2775	2574.61	47.4364	1	0	0	1.0
ENSMUST00000127294.8	801	600.611	203.343	1	0	0	1.0
ENSMUST00000193078.6	750	549.611	222.212	1	0	0	1.0
ENSMUST00000126560.2	688	487.611	250.467	1	0	0	1.0
ENSMUST00000161386.8	3826	3625.61	33.6855	1	0	0	1.0
ENSMUST00000180572.2	6891	6690.61	18.254	1	0	0	1.0
ENSMUST00000151920.2	1605	1404.61	86.9496	1	0	0	1.0
ENSMUST00000183331.8	2728	2527.61	48.3185	1	0	0	1.0
ENSMUST00000139848.8	2810	2609.61	46.8002	1	0	0	1.0
ENSMUST00000173668.2	753	552.611	221.006	1	0	0	1.0
ENSMUST00000103017.4	4025	3824.61	31.9327	1	0	0	1.0
ENSMUST00000026126.10	3240	3039.61	40.1796	1	0	0	1.0
ENSMUST00000180077.7	602	401.611	304.101	1	0	0	1.0
ENSMUST00000134523.8	4143	3942.61	30.977	1	0	0	1.0
ENSMUST00000215186.3	5810	5609.61	21.7716	1	0	0	1.0
ENSMUST00000054786.6	1456	1255.61	97.2677	1	0	0	1.0
ENSMUST00000131594.2	2747	2546.61	47.958	1	0	0	1.0
ENSMUST00000233647.2	3192	2991.61	40.8243	1	0	0	1.0
ENSMUST00000208820.3	5224	5023.61	24.3113	1	0	0	1.0
ENSMUST00000167093.3	3125	2924.61	41.7595	1	0	0	1.0
ENSMUST00000138874.2	654	453.611	269.24	1	0	0	1.0
ENSMUST00000031170.10	3192	2991.61	40.8243	1	0	0	1.0
ENSMUST00000075190.5	5647	5446.61	22.4232	1	0	0	1.0
ENSMUST00000188511.2	536	335.616	363.899	1	0	0	1.0
ENSMUST00000076664.7	2058	1857.61	65.7459	1	0	0	1.0
ENSMUST00000079242.4	2175	1974.61	61.8503	1	0	0	1.0
ENSMUST00000228263.2	857	656.611	186.001	1	0	0	1.0
ENSMUST00000160836.8	1393	1192.61	102.406	1	0	0	1.0
ENSMUST00000046515.15	4480	4279.61	28.5377	1	0	0	1.0
ENSMUST00000099475.12	525	324.619	376.227	1	0	0	1.0
ENSMUST00000127737.2	1054	853.611	143.075	1	0	0	1.0
ENSMUST00000155325.2	648	447.611	272.849	1	0	0	1.0
ENSMUST00000133460.2	619	418.611	291.751	1	0	0	1.0
ENSMUST00000153666.2	2527	2326.61	52.4928	1	0	0	1.0
ENSMUST00000198993.2	2774	2573.61	47.4549	1	0	0	1.0
ENSMUST00000108686.8	3317	3116.61	39.1869	1	0	0	1.0
ENSMUST00000178280.2	1871	1670.61	73.1052	1	0	0	1.0
ENSMUST00000038448.7	4171	3970.61	30.7586	1	0	0	1.0
ENSMUST00000066885.6	2936	2735.61	44.6446	1	0	0	1.0
ENSMUST00000106177.8	2212	2011.61	60.7127	1	0	0	1.0
ENSMUST00000159592.8	8436	8235.61	29.6591	2	24.5057	1	1.0
ENSMUST00000190157.7	1776	1575.61	77.513	1	0	0	1.0
ENSMUST00000173250.2	626	425.611	286.953	1	0	0	1.0
ENSMUST00000228484.2	2421	2220.61	54.9985	1	0	0	1.0
ENSMUST00000041551.9	5294	5093.61	23.9772	1	0	0	1.0
ENSMUST00000198754.2	1775	1574.61	77.5622	1	0	0	1.0
ENSMUST00000195092.2	2279	2078.61	58.7557	1	0	0	1.0
ENSMUST00000179652.2	3491	3290.61	37.1148	1	0	0	1.0
ENSMUST00000031383.14	2377	2176.61	56.1103	1	0	0	1.0
ENSMUST00000149992.2	2982	2781.61	43.9063	1	0	0	1.0
ENSMUST00000031583.15	8482	8281.61	14.7472	1	0	0	1.0
ENSMUST00000105031.4	7807	7606.61	16.0558	1	0	0	1.0
ENSMUST00000138091.8	3291	3090.61	39.5166	1	0	0	1.0
ENSMUST00000032909.9	6573	6372.61	19.1649	1	0	0	1.0
ENSMUST00000125881.2	3637	3436.61	35.538	1	0	0	1.0
ENSMUST00000185614.2	2177	1976.61	61.7877	1	0	0	1.0
ENSMUST00000140404.2	398	199.09	613.443	1	0	0	1.0
ENSMUST00000087465.11	4237	4036.61	30.2557	1	0	0	1.0
ENSMUST00000031806.10	1583	1382.61	88.3331	1	0	0	1.0
ENSMUST00000049020.9	6083	5882.61	20.7612	1	0	0	1.0
ENSMUST00000173744.8	2257	2056.61	59.3843	1	0	0	1.0
ENSMUST00000034584.4	2312	2111.61	57.8375	1	0	0	1.0
ENSMUST00000081940.11	541	340.615	358.559	1	0	0	1.0
ENSMUST00000190934.2	2123	1922.61	63.5232	1	0	0	1.0
ENSMUST00000089915.10	3475	3274.61	37.2961	1	0	0	1.0
ENSMUST00000192205.2	1904	1703.61	71.6891	1	0	0	1.0
ENSMUST00000134893.2	496	295.644	413.099	1	0	0	1.0
ENSMUST00000145730.2	516	315.624	386.949	1	0	0	1.0
ENSMUST00000188205.2	725	524.611	232.802	1	0	0	1.0
ENSMUST00000146490.2	2584	2383.61	51.2375	1	0	0	1.0
ENSMUST00000233104.2	376	178.447	684.406	1	0	0	1.0
ENSMUST00000146044.8	3707	3506.61	34.8286	1	0	0	1.0
ENSMUST00000211694.2	604	403.611	302.594	1	0	0	1.0
ENSMUST00000212503.2	2626	2425.61	50.3503	1	0	0	1.0
ENSMUST00000220116.2	751	550.611	221.809	1	0	0	1.0
ENSMUST00000212216.2	1894	1693.61	72.1124	1	0	0	1.0
ENSMUST00000062181.9	2029	1828.61	66.7886	1	0	0	1.0
ENSMUST00000219011.2	2244	2043.61	59.762	1	0	0	1.0
ENSMUST00000112198.3	5413	5212.61	23.4298	1	0	0	1.0
ENSMUST00000179478.8	956	755.611	161.631	1	0	0	1.0
ENSMUST00000191540.2	2351	2150.61	56.7887	1	0	0	1.0
ENSMUST00000233334.2	1524	1323.61	92.2706	1	0	0	1.0
ENSMUST00000130479.2	2641	2440.61	50.0409	1	0	0	1.0
ENSMUST00000044828.14	6675	6474.61	18.863	1	0	0	1.0
ENSMUST00000141851.2	507	306.631	398.298	1	0	0	1.0
ENSMUST00000123460.2	1427	1226.61	99.5673	1	0	0	1.0
ENSMUST00000063982.7	6915	6714.61	18.1887	1	0	0	1.0
ENSMUST00000044387.14	2175	1974.61	123.701	2	102.207	1	1.0
ENSMUST00000197513.2	1770	1569.61	77.8093	1	0	0	1.0
ENSMUST00000039088.9	1745	1544.61	79.0687	1	0	0	1.0
ENSMUST00000131028.8	2966	2765.61	44.1603	1	0	0	1.0
ENSMUST00000086819.12	5097	4896.61	24.9418	1	0	0	1.0
ENSMUST00000062765.14	2550	2349.61	103.958	2	85.8949	1	1.0
ENSMUST00000207173.3	2950	2749.61	44.4173	1	0	0	1.0
ENSMUST00000149557.3	4433	4232.61	28.8546	1	0	0	1.0
ENSMUST00000027846.8	2215	2014.61	60.6223	1	0	0	1.0
ENSMUST00000136754.2	477	276.689	441.399	1	0	0	1.0
ENSMUST00000042556.11	3872	3671.61	33.2634	1	0	0	1.0
ENSMUST00000118470.8	6578	6377.61	76.5994	4	94.935	3	1.0
ENSMUST00000196039.2	2606	2405.61	50.769	1	0	0	1.0
ENSMUST00000021311.10	3326	3125.61	39.0741	1	0	0	1.0
ENSMUST00000125801.8	645	444.611	274.69	1	0	0	1.0
ENSMUST00000045802.7	2188	1987.61	122.892	2	101.539	1	1.0
ENSMUST00000051209.11	8694	8493.61	14.3791	1	0	0	1.0
ENSMUST00000151728.2	2224	2023.61	60.3527	1	0	0	1.0
ENSMUST00000198325.5	3164	2963.61	41.21	1	0	0	1.0
ENSMUST00000128981.8	5657	5456.61	22.3821	1	0	0	1.0
ENSMUST00000031492.15	2820	2619.61	46.6216	1	0	0	1.0
ENSMUST00000113730.3	682	481.611	253.587	1	0	0	1.0
ENSMUST00000057725.10	3926	3725.61	32.7813	1	0	0	1.0
ENSMUST00000201436.2	2184	1983.61	61.5697	1	0	0	1.0
ENSMUST00000135309.2	3183	2982.61	40.9475	1	0	0	1.0
ENSMUST00000064257.6	5823	5622.61	21.7213	1	0	0	1.0
ENSMUST00000051309.9	3928	3727.61	32.7637	1	0	0	1.0
ENSMUST00000131308.2	1740	1539.61	79.3255	1	0	0	1.0
ENSMUST00000124737.8	3151	2950.61	41.3915	1	0	0	1.0
ENSMUST00000036572.4	1875	1674.61	72.9306	1	0	0	1.0
ENSMUST00000228305.2	722	521.611	234.141	1	0	0	1.0
ENSMUST00000208225.2	636	435.611	280.366	1	0	0	1.0
ENSMUST00000149678.2	2520	2319.61	52.6512	1	0	0	1.0
ENSMUST00000063816.6	2830	2629.61	46.4443	1	0	0	1.0
ENSMUST00000041374.8	4867	4666.61	26.1711	1	0	0	1.0
ENSMUST00000032094.7	2963	2762.61	265.25	6	365.27	5	1.0
ENSMUST00000036227.7	5376	5175.61	23.5973	1	0	0	1.0
ENSMUST00000234016.2	1477	1276.61	95.6676	1	0	0	1.0
ENSMUST00000183139.2	709	508.611	240.125	1	0	0	1.0
ENSMUST00000188702.2	564	363.612	335.881	1	0	0	1.0
ENSMUST00000187646.2	392	193.39	631.524	1	0	0	1.0
ENSMUST00000217902.2	4135	3934.61	31.04	1	0	0	1.0
ENSMUST00000086471.12	2425	2224.61	54.8996	1	0	0	1.0
ENSMUST00000200684.4	914	713.611	171.144	1	0	0	1.0
ENSMUST00000156552.8	4179	3978.61	30.6967	1	0	0	1.0
ENSMUST00000193435.6	697	496.611	245.928	1	0	0	1.0
ENSMUST00000036016.6	1670	1469.61	83.1039	1	0	0	1.0
ENSMUST00000106971.2	5212	5011.61	24.3695	1	0	0	1.0
ENSMUST00000009256.4	6925	6724.61	18.1617	1	0	0	1.0
ENSMUST00000020440.7	1225	1024.61	119.197	1	0	0	1.0
ENSMUST00000049453.9	5048	4847.61	25.1939	1	0	0	1.0
ENSMUST00000178025.2	785	584.611	208.909	1	0	0	1.0
ENSMUST00000152214.4	686	485.611	251.498	1	0	0	1.0
ENSMUST00000145260.2	2459	2258.61	54.0732	1	0	0	1.0
ENSMUST00000114839.8	1605	1404.61	86.9496	1	0	0	1.0
ENSMUST00000108153.9	4157	3956.61	30.8674	1	0	0	1.0
ENSMUST00000127700.2	3070	2869.61	42.5599	1	0	0	1.0
ENSMUST00000133107.2	848	647.611	188.586	1	0	0	1.0
ENSMUST00000201198.2	2338	2137.61	57.134	1	0	0	1.0
ENSMUST00000146111.2	726	525.611	232.359	1	0	0	1.0
ENSMUST00000138069.8	503	302.635	403.557	1	0	0	1.0
ENSMUST00000108147.3	1048	847.611	144.088	1	0	0	1.0
ENSMUST00000202767.2	3307	3106.61	39.313	1	0	0	1.0
ENSMUST00000156281.2	432	232.08	526.243	1	0	0	1.0
ENSMUST00000018727.4	6703	6502.61	18.7817	1	0	0	1.0
ENSMUST00000061328.6	3900	3699.61	33.0117	1	0	0	1.0
ENSMUST00000105315.3	1497	1296.61	94.192	1	0	0	1.0
ENSMUST00000215746.2	3175	2974.61	41.0576	1	0	0	1.0
ENSMUST00000218939.2	4067	3866.61	31.5859	1	0	0	1.0
ENSMUST00000099439.4	1497	1296.61	94.192	1	0	0	1.0
ENSMUST00000219144.2	4067	3866.61	31.5859	1	0	0	1.0
ENSMUST00000041264.15	2035	1834.61	66.5702	1	0	0	1.0
ENSMUST00000144447.8	3792	3591.61	34.0043	1	0	0	1.0
ENSMUST00000114747.9	6881	6680.61	18.2813	1	0	0	1.0
ENSMUST00000114498.8	1632	1431.61	85.3097	1	0	0	1.0
ENSMUST00000209131.2	4015	3814.61	96.0494	3	105.814	2	1.0
ENSMUST00000042221.14	5165	4964.61	24.6002	1	0	0	1.0
ENSMUST00000194797.2	1854	1653.61	73.8568	1	0	0	1.0
ENSMUST00000031597.7	4208	4007.61	30.4746	1	0	0	1.0
ENSMUST00000123524.2	1087	886.611	137.75	1	0	0	1.0
ENSMUST00000125488.2	2082	1881.61	64.9073	1	0	0	1.0
ENSMUST00000180201.2	3927	3726.61	32.7725	1	0	0	1.0
ENSMUST00000056433.7	6134	5933.61	20.5828	1	0	0	1.0
ENSMUST00000034722.5	2979	2778.61	43.9537	1	0	0	1.0
ENSMUST00000200295.5	5325	5124.61	23.8321	1	0	0	1.0
ENSMUST00000169266.8	8221	8020.61	15.2271	1	0	0	1.0
ENSMUST00000123465.8	630	429.611	284.281	1	0	0	1.0
ENSMUST00000079978.13	6354	6153.61	19.8469	1	0	0	1.0
ENSMUST00000202934.4	622	421.611	289.675	1	0	0	1.0
ENSMUST00000169496.8	532	331.617	368.288	1	0	0	1.0
ENSMUST00000174700.2	293	110.891	1101.35	1	0	0	1.0
ENSMUST00000018569.14	3813	3612.61	33.8067	1	0	0	1.0
ENSMUST00000149766.2	1325	1124.61	108.598	1	0	0	1.0
ENSMUST00000132141.8	608	407.611	299.625	1	0	0	1.0
ENSMUST00000162955.8	4889	4688.61	26.0483	1	0	0	1.0
ENSMUST00000136917.2	2704	2503.61	48.7817	1	0	0	1.0
ENSMUST00000207986.2	4425	4224.61	28.9093	1	0	0	1.0
ENSMUST00000149012.8	409	209.651	582.542	1	0	0	1.0
ENSMUST00000207344.2	393	194.337	628.447	1	0	0	1.0
ENSMUST00000088291.5	4098	3897.61	31.3347	1	0	0	1.0
ENSMUST00000134078.8	428	228.153	535.301	1	0	0	1.0
ENSMUST00000142227.3	1660	1459.61	83.6732	1	0	0	1.0
ENSMUST00000108585.9	1169	968.611	126.088	1	0	0	1.0
ENSMUST00000180088.2	1921	1720.61	70.9808	1	0	0	1.0
ENSMUST00000017153.4	2458	2257.61	1568.82	29	2503.07	28	1.0
ENSMUST00000202402.2	1695	1494.61	81.7138	1	0	0	1.0
ENSMUST00000104984.4	6905	6704.61	18.2159	1	0	0	1.0
ENSMUST00000209720.2	6905	6704.61	18.2159	1	0	0	1.0
ENSMUST00000137197.9	16554	16353.6	7.4681	1	0	0	1.0
ENSMUST00000196608.2	4705	4504.61	27.1123	1	0	0	1.0
ENSMUST00000088248.13	967	766.611	159.312	1	0	0	1.0
ENSMUST00000141342.3	1159	958.611	127.403	1	0	0	1.0
ENSMUST00000146482.3	672	471.611	258.964	1	0	0	1.0
ENSMUST00000148549.2	390	191.501	637.755	1	0	0	1.0
ENSMUST00000186316.2	2559	2358.61	51.7806	1	0	0	1.0
ENSMUST00000002825.6	6492	6291.61	19.4116	1	0	0	1.0
ENSMUST00000020948.15	7423	7222.61	16.9094	1	0	0	1.0
ENSMUST00000135305.8	2688	2487.61	49.0954	1	0	0	1.0
ENSMUST00000199502.2	1470	1269.61	96.1951	1	0	0	1.0
ENSMUST00000121228.2	704	503.611	242.509	1	0	0	1.0
ENSMUST00000126160.2	3607	3406.61	35.851	1	0	0	1.0
ENSMUST00000159534.4	3566	3365.61	36.2877	1	0	0	1.0
ENSMUST00000020849.9	4308	4107.61	29.7327	1	0	0	1.0
ENSMUST00000136311.2	233	76.4505	1597.51	1	0	0	1.0
ENSMUST00000118969.8	1765	1564.61	78.058	1	0	0	1.0
ENSMUST00000028610.10	2613	2412.61	50.6216	1	0	0	1.0
ENSMUST00000110851.8	3121	2920.61	41.8167	1	0	0	1.0
ENSMUST00000172997.3	2498	2297.61	53.1554	1	0	0	1.0
ENSMUST00000209318.2	424	224.235	544.653	1	0	0	1.0
ENSMUST00000085774.11	10352	10151.6	12.0306	1	0	0	1.0
ENSMUST00000145957.2	876	675.611	180.77	1	0	0	1.0
ENSMUST00000137798.10	5502	5301.61	23.0365	1	0	0	1.0
ENSMUST00000215042.2	3527	3326.61	36.7131	1	0	0	1.0
ENSMUST00000062153.12	2249	2048.61	59.6162	1	0	0	1.0
ENSMUST00000129300.2	555	354.613	344.405	1	0	0	1.0
ENSMUST00000138154.2	2167	1966.61	62.1019	1	0	0	1.0
ENSMUST00000182381.2	879	678.611	179.971	1	0	0	1.0
ENSMUST00000131645.2	2069	1868.61	65.3589	1	0	0	1.0
ENSMUST00000201855.2	4809	4608.61	26.5005	1	0	0	1.0
ENSMUST00000122900.2	2589	2388.61	51.1303	1	0	0	1.0
ENSMUST00000132781.2	879	678.611	179.971	1	0	0	1.0
ENSMUST00000146975.2	472	271.708	449.492	1	0	0	1.0
ENSMUST00000208912.2	1751	1550.61	78.7627	1	0	0	1.0
ENSMUST00000146233.8	2597	2396.61	101.919	2	84.2104	1	1.0
ENSMUST00000132303.2	943	742.611	164.461	1	0	0	1.0
ENSMUST00000137627.2	1917	1716.61	71.1462	1	0	0	1.0
ENSMUST00000040487.4	4143	3942.61	30.977	1	0	0	1.0
ENSMUST00000172919.8	2566	2365.61	51.6274	1	0	0	1.0
ENSMUST00000153485.3	2510	2309.61	52.8792	1	0	0	1.0
ENSMUST00000147996.2	3250	3049.61	40.0478	1	0	0	1.0
ENSMUST00000173923.9	545	344.614	354.398	1	0	0	1.0
ENSMUST00000154289.2	836	635.611	192.146	1	0	0	1.0
ENSMUST00000113111.8	4543	4342.61	28.1237	1	0	0	1.0
ENSMUST00000038532.2	2623	2422.61	50.4127	1	0	0	1.0
ENSMUST00000214141.2	3861	3660.61	33.3634	1	0	0	1.0
ENSMUST00000147744.2	2307	2106.61	57.9748	1	0	0	1.0
ENSMUST00000079424.11	3254	3053.61	39.9954	1	0	0	1.0
ENSMUST00000213574.2	3610	3409.61	35.8194	1	0	0	1.0
ENSMUST00000149339.2	356	160.437	761.236	1	0	0	1.0
ENSMUST00000110877.8	2134	1933.61	63.1618	1	0	0	1.0
ENSMUST00000185796.2	1833	1632.61	74.8068	1	0	0	1.0
ENSMUST00000036470.14	1870	1669.61	73.149	1	0	0	1.0
ENSMUST00000143806.2	4972	4771.61	25.5952	1	0	0	1.0
ENSMUST00000128208.8	3578	3377.61	36.1588	1	0	0	1.0
ENSMUST00000166171.8	2312	2111.61	57.8375	1	0	0	1.0
ENSMUST00000221251.2	1882	1681.61	72.627	1	0	0	1.0
ENSMUST00000145164.8	789	588.611	207.489	1	0	0	1.0
ENSMUST00000117758.2	841	640.611	190.647	1	0	0	1.0
ENSMUST00000182929.2	908	707.611	172.595	1	0	0	1.0
ENSMUST00000080443.8	456	255.798	477.448	1	0	0	1.0
ENSMUST00000213734.2	720	519.611	235.042	1	0	0	1.0
ENSMUST00000224298.2	1039	838.611	145.634	1	0	0	1.0
ENSMUST00000218734.2	412	212.552	574.59	1	0	0	1.0
ENSMUST00000193641.2	346	151.776	804.673	1	0	0	1.0
ENSMUST00000236658.2	1862	1661.61	73.5012	1	0	0	1.0
ENSMUST00000236381.2	707	506.611	241.073	1	0	0	1.0
ENSMUST00000222020.2	3841	3640.61	33.5467	1	0	0	1.0
ENSMUST00000186120.2	328	136.879	892.25	1	0	0	1.0
ENSMUST00000224643.2	1568	1367.61	89.302	1	0	0	1.0
ENSMUST00000203630.2	649	448.611	272.241	1	0	0	1.0
ENSMUST00000164167.3	1777	1576.61	77.4638	1	0	0	1.0
ENSMUST00000121241.2	619	418.611	291.751	1	0	0	1.0
ENSMUST00000196038.2	734	533.611	228.875	1	0	0	1.0
ENSMUST00000215589.2	448	247.868	492.724	1	0	0	1.0
ENSMUST00000217659.2	337	144.21	846.893	1	0	0	1.0
ENSMUST00000224437.2	1234	1033.61	118.159	1	0	0	1.0
ENSMUST00000200764.2	788	587.611	207.842	1	0	0	1.0
ENSMUST00000171257.4	2904	2703.61	45.173	1	0	0	1.0
ENSMUST00000121798.2	914	713.611	171.144	1	0	0	1.0
ENSMUST00000206787.2	1184	983.611	124.165	1	0	0	1.0
ENSMUST00000109542.3	1158	957.611	127.536	1	0	0	1.0
ENSMUST00000164420.2	3846	3645.61	33.5007	1	0	0	1.0
ENSMUST00000191227.2	820	619.611	197.108	1	0	0	1.0
ENSMUST00000075281.8	3321	3120.61	39.1366	0.999999	0	0	0.999999
ENSMUST00000215517.2	4324	4123.61	29.6173	0.999999	0	0	0.999999
ENSMUST00000100772.10	8269	8068.61	15.1365	0.999999	0	0	0.999999
ENSMUST00000217365.2	4365	4164.61	29.3256	0.999994	0	0	0.999994
ENSMUST00000081987.5	449	248.858	490.759	0.999992	0	0	0.999992
ENSMUST00000113447.8	7679	7478.61	16.3298	0.999948	0	0	0.999948
ENSMUST00000201528.2	7278	7077.61	17.255	0.999948	0	0	0.999948
ENSMUST00000127656.3	641	440.611	277.147	0.999868	0	0	0.999868
ENSMUST00000167994.10	3438	3237.61	37.6756	0.998759	0	0	0.998759
ENSMUST00000127484.2	496	295.644	412.566	0.998709	0	0	0.998709
ENSMUST00000153470.9	2224	2023.61	120.705	2	100.499	1.00769	0.99231
ENSMUST00000117556.8	10916	10715.6	11.3028	0.991698	0	0	0.991698
ENSMUST00000028949.16	1364	1163.61	103.462	0.985745	0	0	0.985745
ENSMUST00000206400.2	2144	1943.61	61.7696	0.983015	0	0	0.983015
ENSMUST00000227229.2	6733	6532.61	18.1961	0.973287	0	0	0.973287
ENSMUST00000097873.10	5033	4832.61	24.343	0.963233	0	0	0.963233
ENSMUST00000233566.2	2415	2214.61	386.033	7	550.623	6.04211	0.9578899999999999
ENSMUST00000227874.2	816	615.611	189.812	0.956769	0	0	0.956769
ENSMUST00000214374.2	15300	15099.6	7.65843	0.946852	0	0	0.946852
ENSMUST00000104994.3	102	34.0281	3373.08	0.939811	0	0	0.939811
ENSMUST00000121558.2	646	445.611	245.454	0.895575	0	0	0.895575
ENSMUST00000131946.8	473	272.704	400.566	0.89442	0	0	0.89442
ENSMUST00000159345.8	1629	1428.61	75.9319	0.888208	0	0	0.888208
ENSMUST00000194924.2	998	797.611	130.727	0.853757	0	0	0.853757
ENSMUST00000122005.2	922	721.611	144.122	0.851551	0	0	0.851551
ENSMUST00000109401.8	8453	8252.61	12.3084	0.831703	0	0	0.831703
ENSMUST00000223570.2	335	142.56	707.297	0.82561	0	0	0.82561
ENSMUST00000120054.2	766	565.611	172.582	0.799263	0	0	0.799263
ENSMUST00000215124.2	629	428.611	227.498	0.798396	0	0	0.798396
ENSMUST00000122151.2	635	434.611	219.731	0.781931	0	0	0.781931
ENSMUST00000138605.2	635	434.611	216.579	0.770714	0	0	0.770714
ENSMUST00000185817.2	1408	1207.61	74.5114	0.736761	0	0	0.736761
ENSMUST00000127974.8	4423	4222.61	20.6326	0.713364	0	0	0.713364
ENSMUST00000191441.2	638	437.611	195.633	0.700983	0	0	0.700983
ENSMUST00000047734.15	4933	4732.61	17.9959	0.697349	0	0	0.697349
ENSMUST00000027451.13	6328	6127.61	37.0208	1.85744	38.4429	1.1672	0.69024
ENSMUST00000110307.3	4761	4560.61	17.5925	0.656943	0	0	0.656943
ENSMUST00000191497.2	4273	4072.61	18.5611	0.618945	0	0	0.618945
ENSMUST00000015435.11	2666	2465.61	99.067	2	114.735	1.40171	0.59829
ENSMUST00000160801.8	3062	2861.61	24.9865	0.585453	0	0	0.585453
ENSMUST00000226532.2	1853	1652.61	43.1577	0.58399	0	0	0.58399
